listing_id,price,rating,listing_added,name,host_id,host_name,room_type,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_stays,5_stars,latitude,longitude,borough,neighbourhood,is_rated
27993666,70.0,3.9923282222179153,2018-03-12,Sunny room in Park Slope with air mattress,50407407,Nicole,Private room,1,2018-09-15,0.1,0,1.2,0.6490051449093052,40.6715,-73.98451,Brooklyn,Park Slope,1
28009721,72.0,3.680941298434228,2018-12-04,"Upper Manhattan room like a studio ""White room""",51992385,Maribel,Private room,5,2019-06-09,0.53,361,6.0,0.6389691744035896,40.84536,-73.93564,Manhattan,Washington Heights,1
28011594,68.0,4.700073332557572,2018-12-03,Large Bedroom Steps from Subway (Ground Flr Room),29582232,Lee And Teri,Private room,42,2019-06-08,3.96,47,50.4,0.8470262551081742,40.64184,-73.9642,Brooklyn,Flatbush,1
28012966,160.0,3.945445847640567,2018-05-18,A cozy quiet 1-bedroom with a balcony in Astoria,1636092,Igor,Entire place,2,2018-11-21,0.19,19,2.4,0.7874410253970817,40.76255,-73.91934,Queens,Astoria,1
28014495,55.0,4.154728672348379,2018-10-30,Modern Sunlit Brooklyn Apartment,111284635,Kevin,Private room,11,2019-05-05,1.15,4,13.2,0.6987343895820258,40.67856,-73.94483000000002,Brooklyn,Bedford-Stuyvesant,1
28014842,76.0,3.6488143227460856,2018-09-25,1BR Central park apartment with lots of sunshine!,137358866,Kazuya,Entire place,3,2019-03-31,0.36,219,3.6,0.6902626481790849,40.79422,-73.94421,Manhattan,East Harlem,1
28025050,80.0,4.526800166694259,2018-12-14,Comfortable New York City Apartment,826553,Mira,Entire place,6,2019-06-19,0.59,56,7.1999999999999975,0.6388929332205527,40.85461,-73.92668,Manhattan,Washington Heights,1
28030557,110.0,4.650744088788715,2018-09-24,Cozy 2 bedroom NYC apartment near LGA Airport,151520943,Kenny,Private room,52,2019-03-30,4.92,365,62.4,0.8765258703593989,40.76248,-73.86986,Queens,East Elmhurst,1
28031654,65.0,3.0475357783330335,2018-11-17,Private Room in Luxury BK Apartment,156958091,Mayda,Private room,26,2019-05-23,2.52,0,31.2,0.6920229149445535,40.6932,-73.90639,Brooklyn,Bushwick,1
28045724,50.0,3.309801834489324,2018-03-01,Heart of Bushwick! Women only,9594567,Clarissa,Private room,1,2018-09-04,0.1,0,1.2,0.7018388306668626,40.70463,-73.92026,Brooklyn,Bushwick,1
28046416,45.0,3.1284180321166386,2018-08-13,Private Bedroom with queen sized bed,193502084,Linda,Private room,7,2019-02-16,0.68,0,8.4,0.7301297794778789,40.63989,-74.00321,Brooklyn,Borough Park,1
28047046,215.0,3.4976781189934987,2018-05-21,West Village Mid Century Studio Perfect for Two,16204937,Jose,Entire place,7,2018-11-24,0.68,0,8.4,0.7292276318900319,40.73861,-74.00466999999998,Manhattan,West Village,1
28047666,220.0,4.187640261771734,2018-12-03,LaGuardia Private 3 Bedrooms Appartment for 6 Pax,10229087,Kais,Private room,5,2019-06-08,0.61,346,6.0,0.7591421563580467,40.77224,-73.89295,Queens,Ditmars Steinway,1
28052106,47.0,3.6499289590725184,2018-11-16,Small room near Columbia Uni med,176591085,Mike,Private room,3,2019-05-22,1.67,90,3.6,0.6635715072561974,40.84521,-73.9416,Manhattan,Washington Heights,1
28055277,35.0,4.197916672378756,2018-12-17,"Home away from home
& (QTPOC artistic safe space)",24614094,Naomi,Private room,27,2019-06-22,2.58,338,32.4,0.7361093069718861,40.68696,-73.94391,Brooklyn,Bedford-Stuyvesant,1
28057894,245.0,3.7679600042697663,2018-11-24,Renovated 3BR 2 Full Bath with Washer & Dryer,210970608,Lucy,Entire place,5,2019-05-30,0.48,278,6.0,0.6666857830488387,40.66977,-73.9489,Brooklyn,Crown Heights,1
28081740,175.0,4.052195741886629,2018-02-27,Classic and Charming Upper West Side NYC Apt,7341856,Lenore,Entire place,1,2018-09-02,0.1,195,1.2,0.7283598649117289,40.78162,-73.9753,Manhattan,Upper West Side,1
28081782,85.0,3.2140657084018467,2018-12-11,Private room w/attached bath in hot of Flushing,205745676,Liqin,Private room,24,2019-06-16,2.31,341,28.8,0.6230932424632082,40.75806,-73.82005,Queens,Flushing,1
28084157,89.0,3.5317239608592588,2019-01-01,Couple room w/attached bath. In heart of Flushing,205745676,Liqin,Private room,28,2019-07-07,2.78,346,33.6,0.7700310117121411,40.75746,-73.82013,Queens,Flushing,1
28101217,143.0,4.500569417321106,2018-04-10,Cozy Bushwick apartment with backyard!,74305569,Nicole,Entire place,3,2018-10-14,0.29,0,3.6,0.7493678482768782,40.69552,-73.92341,Brooklyn,Bushwick,1
28101926,48.0,4.063985403991134,2018-12-17,Resort style living. Ferry to city 5 min walk.,67048974,Jonathan,Private room,33,2019-06-22,3.21,47,39.6,0.6266093719128948,40.80644,-73.8518,Bronx,Clason Point,1
28107465,85.0,4.015436039170945,2018-09-15,Cozy apt. with private room on UWS. Low price!,4536328,Ram Anthonie,Private room,25,2019-03-21,2.6,0,30.0,0.6837548073464701,40.79918,-73.9622,Manhattan,Upper West Side,1
28108959,100.0,3.967066564237032,2018-12-15,Sunny Prospect Park Studio,2153064,Justin,Entire place,18,2019-06-20,1.74,0,21.6,0.664483619699204,40.66021,-73.95982,Brooklyn,Prospect-Lefferts Gardens,1
28109059,59.0,3.984395359875585,2018-12-20,Private Room in Prime Crown Heights Location!,103411445,Nina,Private room,25,2019-06-25,3.07,60,30.0,0.756570022757949,40.67613,-73.94578,Brooklyn,Crown Heights,1
28125509,79.0,4.808532676262224,2018-12-29,Private bed/ bath in classic Upper West Side apt.,191106696,Jeff,Private room,59,2019-07-04,5.75,61,70.8,0.9080757569246752,40.79103,-73.97632,Manhattan,Upper West Side,1
28127126,80.0,4.396248066669177,2018-12-26,Chez Jesse Vacation Spot,3191371,Jesse,Private room,1,2019-07-01,1.0,181,1.2,0.7027177305182033,40.80656,-73.93709,Manhattan,East Harlem,1
28129668,160.0,3.5185935528000893,2018-10-16,Stunning Brand New Apartment 35m to NYC!!!,303926,Kay,Entire place,3,2019-04-21,0.29,167,3.6,0.6319617898280302,40.68287,-73.88578000000003,Brooklyn,Cypress Hills,1
28129744,275.0,3.1831460934448863,2018-04-04,Brooklyn Apartment,212472679,Tyson,Entire place,1,2018-10-08,0.11,0,1.2,0.6045870232035934,40.71201,-73.94474,Brooklyn,Williamsburg,1
28129768,65.0,3.8749851422541672,2018-10-05,Cozy private room,10009047,Alexandra,Private room,15,2019-04-10,1.51,0,18.0,0.6898726554975084,40.76605,-73.908,Queens,Astoria,1
28133914,85.0,4.696985923513923,2019-01-01,Private bedroom in Brooklyn apartment,137562994,Danila,Private room,15,2019-07-07,1.45,257,18.0,0.8954662508693392,40.6814,-73.94975,Brooklyn,Bedford-Stuyvesant,1
28136026,25.0,3.944593280906154,2018-12-14,"Girls House - ""Bauhinia"" Lower Bed 紐約民宿",101491116,Tong,Shared room,25,2019-06-19,2.52,2,30.0,0.6485547451094211,40.68217,-73.8723,Brooklyn,Cypress Hills,1
28137623,95.0,4.109868673437477,2018-04-13,"Queens, NYC Centralized: 3 min-JFK; Secs. to LIRR",157393936,Apostle John,Private room,1,2018-10-17,0.11,90,1.2,0.7732934417477085,40.66932,-73.7514,Queens,Springfield Gardens,1
28151027,40.0,3.785979480987705,2018-12-11,"Home sweet home
&(QTPOC artistic safe space)",24614094,Naomi,Private room,16,2019-06-16,1.84,310,19.2,0.7312547741319859,40.68804,-73.94591,Brooklyn,Bedford-Stuyvesant,1
28154635,199.0,3.7234124185194566,2018-05-15,Upper West Side 1 Bedroom Apt near Central Park,212661859,Amita,Entire place,6,2018-11-18,0.58,0,7.1999999999999975,0.7669889397767148,40.78333,-73.98089,Manhattan,Upper West Side,1
28162058,225.0,4.776078689790209,2018-12-17,Garden Loft Manhattan Apartment,4562182,Florence,Entire place,9,2019-06-22,0.95,326,10.8,0.9279772833856688,40.81084,-73.94481999999998,Manhattan,Harlem,1
28172338,40.0,4.383389324389004,2018-04-09,Casas familiar,212157854,Camilo,Private room,1,2018-10-13,0.11,8,1.2,0.6816946353804246,40.83659,-73.91776999999998,Bronx,Concourse,1
28181243,200.0,3.231466672437411,2018-06-26,"Kosher, newly renovated, stylish 1 bedroom",15529083,Melissa,Entire place,2,2018-12-30,0.24,362,2.4,0.7084856748927365,40.66891,-73.93495,Brooklyn,Crown Heights,1
28182350,90.0,3.835595003017274,2018-12-14,Queens Beauty Close to Manhattan,212857568,Howard,Entire place,12,2019-06-19,1.38,193,14.4,0.6708686648173803,40.67616,-73.86016,Queens,Ozone Park,1
28184001,63.0,4.9530556712466485,2018-12-29,"Queens, Astoria - Apartment & Room with NYC view.",212160752,James,Private room,10,2019-07-04,1.18,74,12.0,0.8447246101464744,40.76768,-73.92000999999998,Queens,Astoria,1
28185867,42.0,4.627810726057303,2018-12-27,Zen & Cozy Room In Astoria,39537244,Evelyn,Private room,11,2019-07-02,1.14,244,13.2,0.8660636195445826,40.78569,-73.91521999999998,Queens,Ditmars Steinway,1
28202481,34.0,4.655250962651612,2018-12-13,Best Futon in Brooklyn/ Minimal Apt,136590050,Ashton,Private room,70,2019-06-18,6.84,1,84.0,0.8206564129212953,40.66568,-73.95385999999998,Brooklyn,Crown Heights,1
28208177,120.0,4.89376300640992,2018-12-05,法拉盛步行地铁站8分钟带独立卫生间套房,213049308,Cen,Private room,37,2019-06-10,3.85,0,44.4,0.8817907842093153,40.75501,-73.83315,Queens,Flushing,1
28213718,100.0,3.97451189820491,2018-12-13,"""Sweet Home near to Bronx Zoo in Little Italy """,211638781,Adriana,Private room,36,2019-06-18,3.69,49,43.2,0.7029933600701641,40.85287,-73.88535999999998,Bronx,Belmont,1
28220772,195.0,4.406919785424633,2018-12-17,Spectacular Soho Loft,302885,Hattie Grace,Private room,14,2019-06-22,1.37,0,16.8,0.7745696531256953,40.72249,-74.00385,Manhattan,SoHo,1
28225706,60.0,4.0212919841817465,2018-12-04,MI DULCE MORADA,212526912,Martha Liliana,Private room,4,2019-06-09,0.4,325,4.8,0.7639559237925704,40.75598,-73.8837,Queens,East Elmhurst,1
28226667,60.0,3.0465494889680578,2018-12-26,BP- BEAUTIFUL COZY  ROOM FOR 2 NEAR MANHATTAN wifi,213208277,Darry,Private room,5,2019-07-01,0.53,364,6.0,0.768401399769234,40.64189,-73.99356999999998,Brooklyn,Borough Park,1
28227271,75.0,3.77418964329496,2018-11-21,Private Room in Fort Greene Gem,33522184,May,Private room,6,2019-05-27,0.63,167,7.1999999999999975,0.7144026821179682,40.68629,-73.97589,Brooklyn,Fort Greene,1
28242507,199.0,4.9287028203264365,2018-12-26,"Cozy, Centrally Located Upper East Side Flat",10720383,Gregory,Entire place,49,2019-07-01,5.18,62,58.8,0.815502347349457,40.78315,-73.94693000000002,Manhattan,Upper East Side,1
28243134,140.0,4.786535934164167,2018-12-31,Studio in Hamilton Heights Manhattan,3299094,Elena,Entire place,4,2019-07-06,0.64,8,4.8,0.6164080814435015,40.82161,-73.94644,Manhattan,Harlem,1
28245313,145.0,4.6974994231674,2018-11-13,Garden Oasis in Historic Hamilton Heights,17893196,Jillian,Entire place,5,2019-05-19,0.57,5,6.0,0.7659908285822614,40.8238,-73.94794,Manhattan,Harlem,1
28245930,95.0,4.420415638688006,2018-12-19,Spacious retreat,77570619,Xander,home,16,2019-06-24,1.62,140,19.2,0.7258062368767826,40.82232,-73.93908,Manhattan,Harlem,1
28250130,300.0,4.5266593879428205,2018-08-18,Gorgeous 1 bedroom with 300 sqf patio and balcony,3768359,Piret,Entire place,7,2019-02-21,0.71,12,8.4,0.6522363307011372,40.72177,-73.98898,Manhattan,Lower East Side,1
28250228,115.0,3.631993260905952,2018-06-12,Private room in shared lovely apartment,70640922,Enzo,Private room,6,2018-12-16,0.59,0,7.1999999999999975,0.6361550335583296,40.73314,-73.9838,Manhattan,Gramercy,1
28251042,86.0,4.328937362537522,2018-04-01,"Great energy, XL,clean, plants, comfortable bed,",6048765,Raz,Private room,7,2018-10-05,0.69,87,8.4,0.7384948499608719,40.81835,-73.93925,Manhattan,Harlem,1
28257309,350.0,3.288231005452342,2018-12-18,Esther Home,213426241,Allison,Entire place,15,2019-06-23,1.53,319,18.0,0.6662422001580046,40.6902,-73.95277,Brooklyn,Bedford-Stuyvesant,1
28259695,85.0,4.386305027815591,2018-10-29,D&G Chateau,106667717,Darian,Private room,9,2019-05-04,0.9,364,10.8,0.6569503998670544,40.82761,-73.94192,Manhattan,Harlem,1
28261992,48.0,3.2922888838526427,2018-03-14,Cute Room in Bushwick!,44545038,Oliver,Private room,5,2018-09-17,0.49,0,6.0,0.6785478327220352,40.6951,-73.92981,Brooklyn,Bushwick,1
28284458,75.0,4.279982243656312,2018-12-30,New york Multi-unit building,213604995,Doreen,Private room,85,2019-07-05,8.31,309,102.0,0.7160446461180895,40.68705,-73.91456,Brooklyn,Bushwick,1
28284832,50.0,3.6415045926486576,2018-12-19,Very Accomodating,213605347,Roberta,Entire place,14,2019-06-24,1.53,356,16.8,0.6538137016027703,40.68104,-73.74821,Queens,Laurelton,1
28286163,220.0,3.6480725114503727,2018-12-28,Sun-drenched 3BD apt in Harlem,15439251,Willy,Entire place,12,2019-07-03,1.29,230,14.4,0.6852973840208889,40.82302,-73.94259,Manhattan,Harlem,1
28286395,106.0,3.0399268362702565,2018-11-13,Manhattan Private X-Small Bedroom- Good Location,36800887,Julian,Private room,27,2019-05-19,2.83,0,32.4,0.6980321846506011,40.76671,-73.98413000000002,Manhattan,Hell's Kitchen,1
28287653,600.0,4.386920460024537,2018-12-30,Hunters Point 2500sf 3-story Garden Home,193296202,Freda,Entire place,2,2019-07-05,0.25,272,2.4,0.6121200676419036,40.74613,-73.95343000000003,Queens,Long Island City,1
28303888,60.0,3.9931892558514175,2018-09-12,Comfortable Brooklyn Oasis,2237736,Suzi,Private room,3,2019-03-18,0.39,0,3.6,0.6865032632630224,40.67085,-73.93866,Brooklyn,Crown Heights,1
28305549,48.0,4.249056509733632,2018-03-18,1 private bedroom in Bushwick!,74305569,Nicole,Private room,1,2018-09-21,0.1,0,1.2,0.7600661262918977,40.69549,-73.925,Brooklyn,Bushwick,1
28306536,90.0,4.458685135304774,2018-04-04,Large Room In 3Bed Home w/ Washer/Dryer,1561585,Peter,Private room,1,2018-10-08,0.11,179,1.2,0.7828005195609483,40.65059,-73.94506,Brooklyn,East Flatbush,1
28308278,590.0,3.493824383004392,2018-11-26,Ultra Luxury TriBeCa LOFT!,213774428,Valerie,Entire place,42,2019-06-01,4.33,42,50.4,0.6249729099307392,40.71317,-74.00654,Manhattan,Civic Center,1
28308296,320.0,4.976476550883003,2018-06-29,Oasis in the heart of Williamsburg,1211082,Andrew,Entire place,1,2019-01-02,0.16,78,1.2,0.6461682118802993,40.71525,-73.96486999999998,Brooklyn,Williamsburg,1
28309196,200.0,4.498931326554237,2018-07-02,"Live, Work, Play In Williamsburg!",45519906,Aliu,Private room,5,2019-01-05,0.53,85,6.0,0.7262059602744435,40.70904,-73.95198,Brooklyn,Williamsburg,1
28310699,55.0,4.8176562909118426,2019-01-01,Nice room near Manhattan in a safe neighborhood,79499558,Robertina,Private room,23,2019-07-07,2.28,112,27.6,0.8417942658716995,40.75176,-73.88374,Queens,Jackson Heights,1
28311763,115.0,3.490033943212895,2018-04-21,"Spacious, Bright, and Convienent in East Harlem",34607882,Dawn,Entire place,1,2018-10-25,0.12,0,1.2,0.7246633490867039,40.7984,-73.9427,Manhattan,East Harlem,1
28312266,65.0,3.05028716909316,2018-12-20,"Suite 18 - Mini Apartment, ALL YOURS!",99296570,Daisy,Private room,23,2019-06-25,2.34,204,27.6,0.7467437426778971,40.57973,-73.95799,Brooklyn,Brighton Beach,1
28313344,70.0,4.713029087524063,2018-11-09,"Private bedroom in historic Harlem, NY.",15439251,Willy,Private room,14,2019-05-15,1.4,238,16.8,0.8722355585187599,40.8224,-73.94241,Manhattan,Harlem,1
28313685,120.0,4.595950391192097,2018-09-21,Cozy room close to the city center 61F1,190921808,John,Private room,2,2019-03-27,0.21,351,2.4,0.6030539408376288,40.75545,-73.99651999999998,Manhattan,Hell's Kitchen,1
28314777,60.0,4.727019976009625,2018-11-15,Queens Finest Luxury Place,44924379,Roland,Private room,22,2019-05-21,2.16,363,26.4,0.9174501105887892,40.69742,-73.78541,Queens,Jamaica,1
28317113,47.0,4.709844872896467,2019-01-01,!PERFECT PRIVATE ROOM PLACE 2MIN FROM THE SUBWAY!,213795822,MateusDaniela,Private room,30,2019-07-07,3.63,303,36.0,0.8851672543871545,40.68235,-73.90602,Brooklyn,Bushwick,1
28329209,110.0,4.137468449927452,2018-12-18,Brooklyn Bedstuy Trendy Apt,128041266,Nayira,Entire place,20,2019-06-23,2.22,19,24.0,0.6200118582760346,40.68786,-73.93252,Brooklyn,Bedford-Stuyvesant,1
28329243,263.0,3.626746669655105,2018-04-19,"Attractive FiDi 1BR w/ Office nook + Gym, Doorman by Blueground",107434423,Blueground,Entire place,1,2018-10-23,0.12,327,1.2,0.7254263723284586,40.70438,-74.01708,Manhattan,Battery Park City,1
28333466,225.0,4.9032200140204605,2018-12-01,"Lovely, sunny & quiet 1br Chelsea apt w/balcony",43252905,Jonathan,Entire place,11,2019-06-06,1.2,0,13.2,0.8006785598112202,40.74299,-73.99776999999997,Manhattan,Chelsea,1
28334679,125.0,3.795959605451492,2018-05-22,Astoria Apartment,29514176,Meghann,Entire place,4,2018-11-25,0.42,0,4.8,0.7094789698550193,40.76642,-73.91637,Queens,Astoria,1
28334760,70.0,3.5232005921434464,2018-12-28,Boerum Hill Queen BR in a Classic NYC Brownstone,6770631,Allen,Private room,38,2019-07-03,3.83,47,45.6,0.6976302720321559,40.68701,-73.98495,Brooklyn,Boerum Hill,1
28344462,150.0,4.74462606429088,2018-12-27,Serenity palace,214024476,Edlyne,Entire place,23,2019-07-02,2.34,175,27.6,0.9307153790390096,40.69153,-73.77667,Queens,St. Albans,1
28344992,189.0,4.549881926359324,2018-12-23,Garden Apartment on Prettiest Street in NYC,2308139,Rubi&Danny,Entire place,45,2019-06-28,4.49,180,54.0,0.9287284206035726,40.83385,-73.94013000000002,Manhattan,Washington Heights,1
28346728,180.0,3.8447939806654094,2018-12-09,Upper West Side Apartment,212310107,Gregory,Entire place,43,2019-06-14,4.69,24,51.6,0.6848351933693337,40.80094,-73.96163,Manhattan,Upper West Side,1
28359765,175.0,4.760456434177284,2018-12-08,STUDIO WITH OUTDOOR SPACE-CHELSEA MARKET-WEST 19TH,200380610,Pranjal,Entire place,1,2019-06-13,1.0,342,1.2,0.6833712994961398,40.74138,-73.99729,Manhattan,Chelsea,1
28361060,68.0,3.42000435988377,2018-12-19,Soho Nolita Private capsule Loft NYC Female only,10164435,Stella,Private room,28,2019-06-24,2.84,21,33.6,0.7196514520777674,40.72124,-73.99425,Manhattan,Nolita,1
28366864,100.0,4.7013640237180505,2018-04-06,Sunny Astoria Room in Ideal Location!,49487260,Brittanie,Private room,3,2018-10-10,0.3,0,3.6,0.679061380421138,40.77089,-73.93036,Queens,Astoria,1
28367470,65.0,4.914757630601881,2018-12-08,Joyous private Room,212071658,Brian,Private room,30,2019-06-13,2.96,359,36.0,0.9001036383585784,40.69159000000001,-73.90399000000002,Brooklyn,Bushwick,1
28367842,70.0,4.092216145848081,2018-12-12,Large King Sized Bedroom with Private Bathroom,92185816,Fiona,Private room,4,2019-06-17,0.59,340,4.8,0.7056980651924019,40.80737,-73.95055,Manhattan,Harlem,1
28368678,70.0,3.6725432500071262,2018-12-28,Boerum Hill Twin BR in a Classic NYC Brownstone,6770631,Allen,Private room,51,2019-07-03,5.03,55,61.2,0.7050091264647499,40.68519000000001,-73.98653,Brooklyn,Boerum Hill,1
28368870,45.0,4.0506194475848165,2018-12-19,Bright Bedroom in NYC (30 min to Midtown + MoMa),37252076,Iara,Private room,3,2019-06-24,0.35,132,3.6,0.6747567342407925,40.75378,-73.8862,Queens,Jackson Heights,1
28369910,55.0,3.667224576174488,2018-08-20,Semi Private Bedroom,214190693,Samantha,Shared room,3,2019-02-23,0.31,83,3.6,0.6010802220839158,40.85536,-73.90241999999998,Bronx,Fordham,1
28387362,45.0,3.11262392360044,2018-03-28,Private room for rent,22685487,Elireth,Private room,4,2018-10-01,0.4,324,4.8,0.604189257932099,40.72946,-73.88054,Queens,Elmhurst,1
28400092,69.0,3.2320266339845847,2018-10-31,Private Bedroom Minutes To Manhattan,214329835,Rita,Private room,2,2019-05-06,0.23,74,2.4,0.6951869042658041,40.77882,-73.90935,Queens,Ditmars Steinway,1
28406352,325.0,4.489249396626224,2018-12-21,Mikey's,7963207,Michael,Entire place,8,2019-06-26,0.83,83,9.6,0.7494649421361461,40.73659,-74.00495,Manhattan,West Village,1
28411594,45.0,4.59436045184755,2018-12-01,Private room for rent!,22685487,Elireth,Private room,3,2019-06-06,0.31,324,3.6,0.6966951398673413,40.72962,-73.88053000000002,Queens,Elmhurst,1
28411657,70.0,3.776305753611796,2018-12-12,"Your Brooklyn Getaway, King sized bed in neat room",14234166,Peter,Private room,39,2019-06-17,3.95,74,46.8,0.7419190870799466,40.70552,-73.91476,Queens,Ridgewood,1
28427324,120.0,3.58262323269512,2018-03-16,New york Multi-unit building,214141672,Monica,Private room,1,2018-09-19,0.1,362,1.2,0.7170219297063402,40.76466,-73.92730999999998,Queens,Astoria,1
28437554,67.0,4.4677922724997945,2018-11-30,New York roomers,131705586,Freddy,Private room,36,2019-06-05,3.59,329,43.2,0.6745615311353786,40.69379,-73.97111,Brooklyn,Fort Greene,1
28437669,255.0,3.9713367351518167,2018-06-26,Two-Story 2BR/2BA East Village Apartment!,3964276,Steve,Entire place,6,2018-12-30,0.65,0,7.1999999999999975,0.7882444589509101,40.72447,-73.98821,Manhattan,East Village,1
